Genre,user_id,item_id,Season
Rap,45679,2351,get-together
Rap,105168,787,Summer
Rap,11334,3772,get-together
Rap,5684,3182,Christmas
Rap,94562,901,get-together
Hard rock,17767,2315,Summer
Rap,80461,3535,Summer
Rap,24872,3256,Summer
Rap,62703,5675,office
Hard rock,78684,70,Summer
Rap,23374,305,Christmas
Rap,38235,404,Summer
Rap,49354,4243,Christmas
Rap,10873,4245,Daily
Classical,58288,1780,Christmas
Rap,46400,3537,Summer
Rap,62984,31,Christmas
Classical,41705,3600,Summer
Rap,38015,34,Christmas
Rap,83981,1524,get-together
Rap,4404,4313,office
Rap,41367,3426,office
Rap,35086,1773,Summer
Classical,100945,53,Summer
Rap,15347,2,holiday
Rap,13039,10,Christmas
Rap,12783,2338,office
Rap,83569,122,Summer
Classical,38235,5112,Daily
Classical,6904,1646,other
Rap,3494,2903,other
Rap,13132,454,Christmas
Rap,54933,1948,Christmas
Rap,13215,88,Summer
Classical,8705,1843,Summer
Rap,89625,1047,get-together
Rap,53713,145,Summer
Rap,38120,4003,get-together
Rap,3821,47,Summer
Rap,45742,63,other
Rap,54220,1541,Summer
Hard rock,62059,1496,office
Rap,24109,4180,office
Hard rock,45161,5444,office
Rap,52023,1129,get-together
Rap,71433,4511,Summer
Rap,16550,2247,Summer
Rap,88996,29,Christmas
Hard rock,55456,4778,office
Rap,40071,2291,Christmas
Classical,57097,2815,Summer
Rap,80811,97,Christmas
Rap,86958,3120,Christmas
Hard rock,48498,512,Daily
Rap,28287,4438,Daily
Rap,4966,895,office
Rap,86935,3182,Christmas
Hard rock,37504,100,Summer
Rap,53416,361,office
Rap,46268,2457,Summer
Rap,92919,3810,Summer
Rap,64992,64,other
Hard rock,47899,4345,Daily
Rap,54702,120,Christmas
Rap,83385,1662,Summer
Rap,23211,16,Christmas
Rap,56347,512,Daily
Rap,85181,110,get-together
Rap,87585,403,Summer
Rap,87378,4316,office
Rap,11202,8,Summer
Rap,10597,2225,Christmas
Rap,95239,2815,Summer
Rap,39139,180,office
Rap,7031,3644,Summer
Rap,89927,3325,holiday
Rap,58783,4852,get-together
Classical,76429,55,Summer
Rap,42246,3716,Summer
Rap,8960,2350,other
Hard rock,37652,87,Christmas
Rap,31498,795,Christmas
Rap,39658,2504,Christmas
Rap,22662,940,other
Rap,71520,4865,office
Hard rock,101040,1253,get-together
Hard rock,75905,5731,Daily
Rap,60610,20,Christmas
Rap,56579,10,get-together
Hard rock,94748,3818,get-together
Rap,90344,3388,Summer
Classical,88679,5704,other
Rap,6392,4805,office
Rap,63075,87,Christmas
Rap,81836,4203,holiday
Rap,39613,450,office
Classical,23009,173,Summer
Rap,102684,3943,get-together
Rap,5050,1,Christmas
Rap,88349,1841,get-together
Rap,72304,41,get-together
Rap,43524,94,Christmas
Rap,48367,38,get-together
Classical,57727,2852,Christmas
Rap,48433,29,get-together
Classical,9226,1660,Summer
Rap,53174,48,Christmas
Rap,77798,2657,Summer
Rap,99607,1626,office
Classical,37550,1190,other
Rap,21218,732,get-together
Rap,26127,5723,Daily
Rap,38941,2000,Summer
Rap,99853,2496,Summer
Rap,95513,30,Summer
Rap,39237,1632,Daily
Rap,29551,39,Christmas
Classical,94618,1270,Summer
Rap,98201,87,Summer
Rap,33766,104,Summer
Rap,36369,1,Summer
Rap,50545,20,Christmas
Rap,21853,29,Summer
Rap,24179,3603,Daily
Classical,99906,88,Summer
Rap,79919,3896,Summer
Rap,88338,2260,Summer
Rap,57240,2250,get-together
Rap,74876,3097,Christmas
Rap,102285,1438,get-together
Rap,17659,6,Christmas
Rap,97779,927,Summer
Rap,15667,2906,Summer
Rap,52796,2205,get-together
Rap,7196,3471,Daily
Rap,57490,1,Christmas
Classical,3827,4812,get-together
Classical,87363,4123,Daily
Hard rock,89355,3535,Christmas
Rap,83129,3641,Summer
Hard rock,33774,1473,holiday
Rap,76970,3798,Summer
Classical,85328,2860,Christmas
Rap,31412,5631,office
Rap,35830,4579,office
Rap,46192,1,other
Rap,49929,2992,Summer
Hard rock,29952,47,get-together
Rap,4237,3216,office
Hard rock,95638,4918,Daily
Rap,12534,1,Summer
Rap,103809,1812,other
Rap,57592,1771,office
Hard rock,14525,157,other
Rap,63735,45,Christmas
Rap,104722,3212,Christmas
Rap,72392,2931,other
Rap,87526,4620,Daily
Rap,6441,913,Christmas
Classical,2175,2345,office
Rap,1949,296,get-together
Rap,2638,2162,Summer
Classical,52651,2879,office
Rap,60183,3599,Summer
Rap,56653,3277,get-together
Rap,83473,3619,get-together
Rap,102480,23,Summer
Rap,46373,99,other
Rap,38089,7,get-together
Classical,85515,50,other
Rap,11747,47,Christmas
Rap,71261,3380,Christmas
Hard rock,100644,464,get-together
Rap,104128,1473,Summer
Rap,39791,92,Summer
Rap,60626,2956,other
Rap,99485,3247,Summer
Rap,16547,9,get-together
Rap,7174,4694,Daily
Rap,96596,1700,get-together
Rap,35664,689,Summer
Rap,8111,2436,other
Rap,64938,252,get-together
Rap,98378,5,Summer
Rap,58334,294,Summer
Rap,79225,668,Daily
Rap,53764,3542,Summer
Rap,100835,1,Christmas
Rap,54989,87,Christmas
Rap,48316,66,Christmas
Hard rock,11171,2798,Summer
Rap,23566,5571,Daily
Rap,75889,1730,get-together
Rap,25295,4179,office
Classical,25241,680,get-together
Rap,33901,2153,Summer
Rap,42619,35,Christmas
Rap,28087,1367,holiday
Classical,53546,820,office
Rap,13389,56,Christmas
Hard rock,82460,2918,Summer
Rap,100923,2211,office
Rap,52495,890,Christmas
Rap,98690,3718,Summer
Hard rock,7255,5812,other
Rap,7777,213,other
Rap,57905,7,Christmas
Rap,38978,26,Summer
Rap,40127,2284,Christmas
Rap,46536,5389,Summer
Hard rock,24644,5421,get-together
Rap,76875,2162,Summer
Rap,71021,1766,Christmas
Rap,24341,2599,Summer
Rap,101445,97,other
Rap,36276,642,Summer
Classical,47121,3330,Summer
Rap,94233,687,office
Rap,64661,1702,Summer
Rap,43528,3345,Summer
Classical,63160,100,Summer
Rap,18775,66,Christmas
Rap,11329,334,Christmas
Classical,28019,3674,Daily
Rap,70807,3109,Summer
Rap,104344,1146,Christmas
Classical,82213,2048,other
Rap,101903,1760,Summer
Rap,80772,9,Summer
Rap,89275,3133,Summer
Rap,76413,1052,Summer
Rap,3781,3120,Christmas
Rap,13781,88,Christmas
Rap,17578,123,other
Rap,23404,2203,Christmas
Rap,69871,65,Christmas
Rap,58745,470,Daily
Rap,12850,895,office
Rap,75215,382,Summer
Rap,26211,1223,Summer
Rap,82811,2339,get-together
Hard rock,24005,4125,other
Rap,73302,3237,office
Rap,94134,10,Christmas
Hard rock,74244,2035,other
Rap,1025,1096,Summer
Rap,105313,1533,Summer
Classical,25483,2238,office
Rap,15298,1811,get-together
Rap,6416,69,other
Rap,12252,280,Christmas
Rap,36970,1574,office
Rap,77557,1772,get-together
Rap,43735,772,Christmas
Rap,29717,5513,Daily
Hard rock,41238,2739,other
Rap,10240,665,Daily
Rap,15796,5295,get-together
Hard rock,95156,38,Summer
Rap,1488,2291,Christmas
Classical,98343,5499,other
Rap,22760,100,Summer
Classical,89929,3276,holiday
Rap,14785,2406,Summer
Rap,53026,3442,other
Rap,28397,2319,Daily
Classical,953,430,other
Rap,73619,3451,other
Hard rock,44969,294,Summer
Classical,25845,16,Christmas
Classical,28041,13,Summer
Rap,30492,3093,get-together
Classical,97976,5570,get-together
Classical,80064,650,Christmas
Rap,50699,484,Summer
Rap,33846,1042,office
Classical,24013,2678,Summer
Rap,2975,47,Summer
Rap,24442,5525,holiday
Rap,14718,3839,other
Rap,31612,3841,get-together
Rap,79218,1269,Summer
Rap,6266,1539,Summer
Classical,43114,3331,other
Rap,57296,3418,Summer
Rap,7705,2741,Christmas
Rap,42130,1804,other
Classical,86953,27,Summer
Classical,67160,1646,Summer
Rap,67586,1573,get-together
Hard rock,56335,3832,Summer
Rap,3490,5,Christmas
Rap,7643,1407,get-together
Rap,3292,32,Summer
Rap,54272,10,Christmas
Rap,74463,5,Christmas
Rap,45431,1213,holiday
Classical,13673,2,get-together
Rap,87812,506,Daily
Rap,72200,903,Christmas
Rap,1851,1030,Christmas
Rap,21581,3487,Summer
Rap,82245,587,Daily
Hard rock,46508,3974,Daily
Rap,99331,2569,get-together
Hard rock,67868,1535,Summer
Rap,55474,892,office
Rap,48724,85,Summer
Rap,16102,895,office
Rap,54978,3643,other
Classical,80042,3193,Summer
Rap,14288,63,get-together
Rap,41720,10,Christmas
Rap,44913,366,Daily
Rap,102855,982,office
Rap,35429,3447,Summer
Hard rock,82709,3732,get-together
Classical,12728,4018,office
Hard rock,7376,1083,Summer
Rap,65921,1640,other
Rap,102785,18,Christmas
Classical,28250,3409,Summer
Classical,30615,3472,get-together
Rap,63599,2504,Summer
Rap,99289,1945,get-together
Rap,104641,2781,Summer
Rap,72511,1141,Christmas
Rap,31395,3146,Christmas
Rap,3006,470,holiday
Rap,25646,3002,get-together
Rap,93017,90,Summer
Hard rock,25098,4821,Daily
Rap,37277,2250,Summer
Rap,61208,2301,Daily
Hard rock,2200,732,Summer
Rap,1728,3682,holiday
Rap,71752,332,get-together
Hard rock,104147,1572,Summer
Rap,92238,1473,Christmas
Rap,31486,3600,get-together
Classical,36656,100,Summer
Hard rock,64632,14,Summer
Rap,59294,52,other
Rap,41820,689,Christmas
Rap,47753,23,Summer
Classical,58339,3619,Summer
Classical,77467,5780,Daily
Rap,17210,5374,get-together
Rap,48140,2888,Christmas
Rap,42529,1638,Summer
Rap,43934,28,Summer
Rap,53118,3841,other
Rap,5536,83,Christmas
Rap,23263,3237,office
Hard rock,28114,4313,Daily
Rap,5531,180,office
Rap,29020,3754,Summer
Rap,70017,763,get-together
Rap,104609,1841,Christmas
Hard rock,80478,119,Summer
Rap,94570,3020,get-together
Rap,30905,4869,Daily
Rap,87170,3092,get-together
Rap,83227,47,Christmas
Rap,77071,7,Summer
Rap,74651,2425,Summer
Rap,54736,2262,Summer
Rap,41102,115,Summer
Rap,20059,51,get-together
Rap,83129,2203,Summer
Rap,69680,29,Summer
Rap,72453,5274,get-together
Hard rock,15882,2634,get-together
Rap,71554,5215,Daily
Hard rock,84163,1164,office
Classical,98077,2921,get-together
Rap,52372,23,Summer
Rap,78570,2176,other
Rap,3392,119,get-together
Classical,98418,2741,Christmas
Rap,23501,3762,Summer
Rap,89709,107,Summer
Rap,100391,1297,get-together
Rap,17876,39,Christmas
Rap,101576,2745,Summer
Rap,4824,1770,Christmas
Rap,71794,71,Summer
Rap,78992,100,Summer
Rap,79698,3810,Summer
Rap,19979,280,Summer
Rap,49999,3097,Christmas
Rap,61857,2438,holiday
Rap,78713,2044,get-together
Rap,68939,24,Christmas
Rap,42424,100,Summer
Rap,75853,3851,get-together
Rap,34583,4003,get-together
Rap,39839,1972,Summer
Rap,34425,27,Summer
Rap,68318,1730,Christmas
Rap,34647,1672,Summer
Classical,31202,465,Summer
Hard rock,23873,2612,get-together
Rap,85400,144,other
Rap,10352,5035,office
Hard rock,77358,2,other
Rap,40794,1087,other
Rap,60078,1565,Summer
Rap,26931,3453,other
Rap,50563,3867,get-together
Rap,70663,85,get-together
Rap,53646,1166,office
Rap,86270,1698,get-together
Rap,64669,879,get-together
Rap,49449,3453,holiday
Rap,94838,100,Summer
Rap,3280,1269,other
Rap,80721,217,Summer
Rap,66959,28,Summer
Rap,26314,14,Christmas
Rap,3859,2284,get-together
Rap,3470,1327,other
Rap,18881,14,Summer
Rap,43040,513,office
Rap,33428,7,Summer
Rap,43217,60,other
Hard rock,26201,4570,Daily
Rap,11701,331,get-together
Rap,67740,4043,Daily
Rap,77811,126,get-together
Rap,47520,1,Christmas
Rap,60714,1849,Summer
Rap,82096,2565,get-together
Rap,73033,5325,office
Classical,51294,482,Christmas
Hard rock,82202,40,get-together
Hard rock,52580,653,Christmas
Rap,18935,4301,Daily
Rap,82404,2856,other
Rap,57243,1624,get-together
Classical,15612,2601,other
Classical,78840,12,Christmas
Rap,59495,65,Christmas
Rap,55608,65,Christmas
Rap,54799,3182,Christmas
Rap,25173,328,get-together
Rap,65512,2798,Christmas
Rap,43258,1100,Summer
Rap,92456,5542,other
Rap,16945,7,Summer
Rap,65231,94,Summer
Rap,80003,2182,Christmas
Rap,41902,682,Summer
Classical,85359,88,Christmas
Rap,83134,3527,Summer
Rap,89782,202,office
Rap,80391,4993,get-together
Rap,16468,97,get-together
Hard rock,74,1585,office
Rap,105375,5186,office
Classical,36169,3964,office
Rap,28915,88,get-together
Rap,49083,1252,get-together
Rap,83352,146,Summer
Rap,58152,3097,Summer
Rap,94210,17,Christmas
Rap,28100,853,get-together
Hard rock,34667,56,Summer
Rap,40775,64,office
Rap,68463,3100,other
Rap,29844,3408,office
Classical,102733,12,Daily
Rap,11944,1917,Christmas
Rap,41326,1948,Christmas
Rap,100846,4183,Daily
Hard rock,101657,19,Christmas
Rap,4840,5344,Daily
Classical,49220,2761,Christmas
Rap,93178,217,Christmas
Rap,43595,1253,get-together
Classical,70174,440,Daily
Rap,22030,1072,Christmas
Rap,37718,3115,get-together
Rap,77307,5380,Daily
Rap,69141,3650,Christmas
Rap,39082,2991,Summer
Rap,24710,2041,Summer
Rap,28479,19,Christmas
Hard rock,1194,1543,office
Classical,91502,65,Summer
Rap,43979,2057,holiday
Classical,68109,4499,Daily
Rap,26286,5,Christmas
Rap,93277,5298,office
Hard rock,24065,5686,Daily
Rap,77811,2850,Summer
Classical,45746,120,get-together
Rap,60737,2665,Summer
Rap,15795,4,get-together
Rap,59083,47,Christmas
Rap,51880,37,Christmas
Rap,97889,2162,get-together
Rap,76682,42,get-together
Rap,83948,3220,other
Hard rock,104950,1675,Daily
Rap,77767,1872,Christmas
Rap,98353,1,Summer
Rap,13054,900,get-together
Rap,39991,100,Summer
Hard rock,35189,2798,Summer
Rap,33237,682,Summer
Hard rock,30694,2571,office
Rap,97404,3567,Summer
Classical,39764,4715,Daily
Classical,43513,0,Summer
Rap,9139,331,other
Hard rock,5980,1819,Summer
Rap,23789,523,Summer
Hard rock,100822,476,office
Rap,45447,253,Summer
Hard rock,80603,1849,other
Rap,103328,1312,office
Rap,100012,505,office
Hard rock,67723,834,Summer
Rap,59530,2180,Summer
Rap,50043,1730,Christmas
Rap,29240,65,Christmas
Rap,12386,2,get-together
Rap,62960,1385,Christmas
Rap,90355,2262,Summer
Rap,1379,3397,holiday
Rap,3079,23,Summer
Rap,1710,111,Christmas
Rap,63841,2311,Christmas
Rap,54166,1874,get-together
Rap,84393,7,get-together
Rap,6770,1313,Summer
Rap,40163,100,other
Rap,36094,1948,Summer
Rap,33574,2524,Christmas
Rap,59617,6,Summer
Rap,87331,2107,Summer
Rap,9970,6,Christmas
Hard rock,18113,4589,office
Hard rock,2827,4237,Christmas
Hard rock,81611,503,other
Rap,76825,3492,get-together
Rap,89932,153,other
Hard rock,48373,5303,get-together
Rap,36690,4033,Daily
Rap,102141,5543,Daily
Rap,101412,3216,office
Classical,100679,3362,Summer
Rap,22521,5827,other
Rap,222,1117,Summer
Rap,852,2065,other
Rap,99730,1001,get-together
Hard rock,100390,231,office
Rap,19412,928,Summer
Rap,59299,3975,Daily
Rap,44177,3773,get-together
Rap,5182,1112,Christmas
Classical,95071,2637,Summer
Rap,79191,1426,Summer
Classical,29565,52,Summer
Rap,12034,3644,Christmas
Rap,101549,1972,Summer
Classical,42208,63,other
Rap,20495,978,Summer
Rap,458,125,other
Rap,43812,33,Christmas
Rap,99409,2965,other
Rap,11869,1189,Summer
Rap,49929,1605,Christmas
Rap,13515,2853,Christmas
Classical,98787,54,Christmas
Classical,29713,3716,Summer
Rap,55392,2039,other
Rap,1531,16,Christmas
Classical,55671,4682,get-together
Rap,64642,91,Christmas
Hard rock,41550,1236,Summer
Rap,14195,363,Daily
Rap,56319,3296,Christmas
Hard rock,5337,1063,Summer
Rap,44812,1234,Summer
Hard rock,29036,44,Summer
Rap,37894,1509,Summer
Rap,11403,3305,office
Rap,23232,531,get-together
Rap,32247,1026,other
Classical,23304,2889,Christmas
Rap,80829,3853,Summer
Hard rock,18006,704,Daily
Hard rock,50502,17,Christmas
Rap,88401,31,Christmas
Rap,90713,47,Summer
Rap,5186,3424,Summer
Rap,62723,4194,get-together
Rap,53430,64,get-together
Rap,13791,2787,Daily
Rap,89233,1730,Christmas
Rap,57528,1533,Christmas
Rap,74001,17,Summer
Rap,69008,3207,Summer
Classical,8724,3452,office
Rap,72428,3945,Daily
Rap,3260,989,other
Rap,102325,83,Christmas
Hard rock,35086,2579,Christmas
Rap,20938,3327,Christmas
Rap,86888,280,Christmas
Rap,33514,2762,other
Hard rock,62235,1605,Christmas
Rap,42054,3300,office
Rap,53818,1882,get-together
Rap,91161,1737,holiday
Rap,43803,816,Summer
Hard rock,18915,60,Christmas
Rap,74402,5530,other
Rap,14565,245,Daily
Rap,42154,553,Summer
Rap,116,1127,office
Rap,47761,5030,get-together
Rap,20414,2133,get-together
Rap,47550,629,get-together
Classical,98789,1435,Christmas
Rap,8763,1730,other
Hard rock,9826,494,Summer
Rap,103951,16,Christmas
Classical,93842,56,Christmas
Rap,69746,5438,Daily
Rap,88935,3684,Summer
Rap,72392,685,office
Rap,48719,89,get-together
Rap,45942,149,Christmas
Hard rock,14052,5379,Daily
Rap,98426,3853,Summer
Rap,14298,3216,office
Classical,105145,63,get-together
Hard rock,78605,165,Summer
Rap,2889,4929,get-together
Rap,35541,419,get-together
Rap,11558,25,Summer
Rap,3785,2852,Summer
Rap,40503,3340,other
Rap,41234,7,Summer
Rap,43460,826,get-together
Classical,38828,3858,get-together
Rap,85826,4,Christmas
Hard rock,93841,1662,other
Rap,23114,1310,get-together
Rap,349,37,Christmas
Rap,49273,38,Summer
Rap,105079,65,Christmas
Rap,3494,5261,Daily
Rap,2593,1847,Summer
Rap,7055,2173,Summer
Hard rock,79984,144,other
Rap,5057,3831,Summer
Rap,30129,5719,office
Rap,2313,722,Christmas
Rap,32476,1033,Summer
Rap,61479,3321,other
Rap,97946,1157,Summer
Hard rock,42147,3154,Summer
Rap,25680,48,Christmas
Rap,32261,62,Summer
Rap,65240,10,Christmas
Rap,65789,2016,get-together
Rap,94599,4689,other
Classical,93274,82,Christmas
Classical,100873,2322,Summer
Rap,9023,672,office
Rap,103982,62,Summer
Hard rock,45234,1556,holiday
Rap,95041,98,other
Rap,46102,0,Christmas
Rap,78420,19,Christmas
Rap,91905,416,Christmas
Rap,18058,29,other
Rap,38448,4332,office
Rap,18418,3776,get-together
Rap,3510,48,Christmas
Rap,95512,30,Christmas
Classical,39584,106,other
Classical,49366,43,Christmas
Rap,74797,141,Summer
Rap,100131,5,Summer
Rap,27829,3842,get-together
Rap,62459,5061,other
Rap,116,5095,office
Rap,102285,3560,Daily
Rap,90711,3775,other
Rap,37826,131,office
Hard rock,86788,1572,other
Rap,58797,3461,Summer
Rap,81352,117,Christmas
Rap,9972,3667,office
Hard rock,37599,5298,other
Rap,33898,3146,Summer
Rap,43252,371,get-together
Hard rock,9508,300,other
Rap,46726,2037,Christmas
Rap,97706,3849,get-together
Rap,89382,603,other
Rap,43022,1249,Summer
Hard rock,7606,4189,Daily
Classical,26116,3394,other
Rap,44851,4241,Daily
Rap,62574,120,Christmas
Rap,6339,3782,Summer
Rap,3623,3992,Daily
Classical,96186,4174,Daily
Rap,41263,3262,Summer
Hard rock,3190,1334,Summer
Hard rock,18045,5596,other
Rap,101061,2547,other
Rap,58071,1,Christmas
Hard rock,26479,67,Summer
Rap,19885,1816,Summer
Rap,10198,2422,get-together
Classical,11092,971,Summer
Classical,99163,3486,Summer
Hard rock,51750,4,get-together
Rap,8371,1316,get-together
Rap,61880,1523,office
Hard rock,68401,31,Summer
Rap,98025,795,Christmas
Rap,56110,732,Summer
Rap,60897,3878,Daily
Rap,4009,107,get-together
Rap,9831,1849,Summer
Rap,78438,5144,holiday
Rap,37749,1129,get-together
Rap,96979,4615,get-together
Classical,86639,115,Summer
Classical,27975,3363,get-together
Hard rock,24635,3054,other
Rap,22647,16,Summer
Rap,53702,1539,Summer
Rap,33549,900,get-together
Rap,21081,3463,Summer
Rap,48423,474,Christmas
Rap,25705,27,Christmas
Rap,78469,3126,Summer
Classical,48496,39,Christmas
Hard rock,63344,738,Summer
Rap,99320,3643,Christmas
Rap,93848,294,Summer
Classical,15366,1646,Summer
Rap,23410,51,get-together
Classical,79571,1277,office
Rap,83778,185,Daily
Rap,60051,2726,Summer
Hard rock,14139,29,other
Rap,91715,16,Summer
Classical,104772,497,Summer
Rap,9682,1152,office
Rap,160,28,get-together
Rap,31170,2940,office
